surface,aoi_id,fixation_count,total_duration_ms,mean_duration_ms
Dashboard,Dashboard|4,6,710.1189999993949,118.35316666656581
Dashboard,Dashboard|7,2,181.56500000031883,90.78250000015942
Dashboard,Dashboard|8,2,415.58149999991656,207.79074999995828
Left,Left|2,8,1589.7009999989677,198.71262499987097
Left,Left|3,10,1944.7610000011082,194.47610000011082
Left,Left|5,3,560.8330000000024,186.94433333333413
Left,Left|6,4,766.6065000003073,191.65162500007682
Left,Left|7,4,762.5719999996363,190.64299999990908
Left,Left|8,14,2739.61049999798,195.68646428557
Left,Left|9,3,653.6329999998998,217.87766666663325
Mid,Mid|1,1,80.69550000027448,80.69550000027448
Mid,Mid|2,105,21239.043999996284,202.27660952377414
Mid,Mid|3,1,92.79949999972814,92.79949999972814
Mid,Mid|4,1,217.8770000000441,217.8770000000441
Mid,Mid|5,88,17817.556999998942,202.47223863635162
Mid,Mid|6,1,137.18249999965337,137.18249999965337
